sample_id,modality,position,token,is_valid
-s9qJ7ATP7w_4,text,46,[UNKNOWN],False
-s9qJ7ATP7w_4,text,47,[UNKNOWN],False
-s9qJ7ATP7w_4,text,48,[UNKNOWN],False
-s9qJ7ATP7w_4,text,49,[UNKNOWN],False
-s9qJ7ATP7w_5,text,0,[UNKNOWN],True
-s9qJ7ATP7w_5,text,1,[UNKNOWN],True
-s9qJ7ATP7w_5,text,2,[UNKNOWN],True
-s9qJ7ATP7w_5,text,3,[UNKNOWN],True
-s9qJ7ATP7w_5,text,4,[UNKNOWN],True
-s9qJ7ATP7w_5,text,5,[UNKNOWN],True
-s9qJ7ATP7w_5,text,6,[UNKNOWN],True
-s9qJ7ATP7w_5,text,7,[UNKNOWN],True
-s9qJ7ATP7w_5,text,8,[UNKNOWN],True
-s9qJ7ATP7w_5,text,9,[UNKNOWN],True
-s9qJ7ATP7w_5,text,10,[UNKNOWN],True
-s9qJ7ATP7w_5,text,11,[UNKNOWN],True
-s9qJ7ATP7w_5,text,12,[UNKNOWN],True
-s9qJ7ATP7w_5,text,13,[UNKNOWN],True
-s9qJ7ATP7w_5,text,14,[UNKNOWN],True
-s9qJ7ATP7w_5,text,15,[UNKNOWN],True
-s9qJ7ATP7w_5,text,16,[UNKNOWN],True
-s9qJ7ATP7w_5,text,17,[UNKNOWN],True
-s9qJ7ATP7w_5,text,18,[UNKNOWN],True
-s9qJ7ATP7w_5,text,19,[UNKNOWN],True
-s9qJ7ATP7w_5,text,20,[UNKNOWN],True
-s9qJ7ATP7w_5,text,21,[UNKNOWN],True
-s9qJ7ATP7w_5,text,22,[UNKNOWN],False
-s9qJ7ATP7w_5,text,23,[UNKNOWN],False
-s9qJ7ATP7w_5,text,24,[UNKNOWN],False
-s9qJ7ATP7w_5,text,25,[UNKNOWN],False
-s9qJ7ATP7w_5,text,26,[UNKNOWN],False
-s9qJ7ATP7w_5,text,27,[UNKNOWN],False
-s9qJ7ATP7w_5,text,28,[UNKNOWN],False
-s9qJ7ATP7w_5,text,29,[UNKNOWN],False
-s9qJ7ATP7w_5,text,30,[UNKNOWN],False
-s9qJ7ATP7w_5,text,31,[UNKNOWN],False
-s9qJ7ATP7w_5,text,32,[UNKNOWN],False
-s9qJ7ATP7w_5,text,33,[UNKNOWN],False
-s9qJ7ATP7w_5,text,34,[UNKNOWN],False
-s9qJ7ATP7w_5,text,35,[UNKNOWN],False
-s9qJ7ATP7w_5,text,36,[UNKNOWN],False
-s9qJ7ATP7w_5,text,37,[UNKNOWN],False
-s9qJ7ATP7w_5,text,38,[UNKNOWN],False
-s9qJ7ATP7w_5,text,39,[UNKNOWN],False
-s9qJ7ATP7w_5,text,40,[UNKNOWN],False
-s9qJ7ATP7w_5,text,41,[UNKNOWN],False
-s9qJ7ATP7w_5,text,42,[UNKNOWN],False
-s9qJ7ATP7w_5,text,43,[UNKNOWN],False
-s9qJ7ATP7w_5,text,44,[UNKNOWN],False
-s9qJ7ATP7w_5,text,45,[UNKNOWN],False
-s9qJ7ATP7w_5,text,46,[UNKNOWN],False
-s9qJ7ATP7w_5,text,47,[UNKNOWN],False
-s9qJ7ATP7w_5,text,48,[UNKNOWN],False
-s9qJ7ATP7w_5,text,49,[UNKNOWN],False
-s9qJ7ATP7w_6,text,0,[UNKNOWN],True
-s9qJ7ATP7w_6,text,1,[UNKNOWN],True
-s9qJ7ATP7w_6,text,2,[UNKNOWN],True
-s9qJ7ATP7w_6,text,3,[UNKNOWN],True
-s9qJ7ATP7w_6,text,4,[UNKNOWN],True
-s9qJ7ATP7w_6,text,5,[UNKNOWN],True
-s9qJ7ATP7w_6,text,6,[UNKNOWN],True
-s9qJ7ATP7w_6,text,7,[UNKNOWN],False
-s9qJ7ATP7w_6,text,8,[UNKNOWN],False
-s9qJ7ATP7w_6,text,9,[UNKNOWN],False
-s9qJ7ATP7w_6,text,10,[UNKNOWN],False
-s9qJ7ATP7w_6,text,11,[UNKNOWN],False
-s9qJ7ATP7w_6,text,12,[UNKNOWN],False
-s9qJ7ATP7w_6,text,13,[UNKNOWN],False
-s9qJ7ATP7w_6,text,14,[UNKNOWN],False
-s9qJ7ATP7w_6,text,15,[UNKNOWN],False
-s9qJ7ATP7w_6,text,16,[UNKNOWN],False
-s9qJ7ATP7w_6,text,17,[UNKNOWN],False
-s9qJ7ATP7w_6,text,18,[UNKNOWN],False
-s9qJ7ATP7w_6,text,19,[UNKNOWN],False
-s9qJ7ATP7w_6,text,20,[UNKNOWN],False
-s9qJ7ATP7w_6,text,21,[UNKNOWN],False
-s9qJ7ATP7w_6,text,22,[UNKNOWN],False
-s9qJ7ATP7w_6,text,23,[UNKNOWN],False
-s9qJ7ATP7w_6,text,24,[UNKNOWN],False
-s9qJ7ATP7w_6,text,25,[UNKNOWN],False
-s9qJ7ATP7w_6,text,26,[UNKNOWN],False
-s9qJ7ATP7w_6,text,27,[UNKNOWN],False
-s9qJ7ATP7w_6,text,28,[UNKNOWN],False
-s9qJ7ATP7w_6,text,29,[UNKNOWN],False
-s9qJ7ATP7w_6,text,30,[UNKNOWN],False
-s9qJ7ATP7w_6,text,31,[UNKNOWN],False
-s9qJ7ATP7w_6,text,32,[UNKNOWN],False
-s9qJ7ATP7w_6,text,33,[UNKNOWN],False
-s9qJ7ATP7w_6,text,34,[UNKNOWN],False
-s9qJ7ATP7w_6,text,35,[UNKNOWN],False
-s9qJ7ATP7w_6,text,36,[UNKNOWN],False
-s9qJ7ATP7w_6,text,37,[UNKNOWN],False
-s9qJ7ATP7w_6,text,38,[UNKNOWN],False
-s9qJ7ATP7w_6,text,39,[UNKNOWN],False
-s9qJ7ATP7w_6,text,40,[UNKNOWN],False
-s9qJ7ATP7w_6,text,41,[UNKNOWN],False
-s9qJ7ATP7w_6,text,42,[UNKNOWN],False
-s9qJ7ATP7w_6,text,43,[UNKNOWN],False
-s9qJ7ATP7w_6,text,44,[UNKNOWN],False
-s9qJ7ATP7w_6,text,45,[UNKNOWN],False
-s9qJ7ATP7w_6,text,46,[UNKNOWN],False
-s9qJ7ATP7w_6,text,47,[UNKNOWN],False
-s9qJ7ATP7w_6,text,48,[UNKNOWN],False
-s9qJ7ATP7w_6,text,49,[UNKNOWN],False
-s9qJ7ATP7w_7,text,0,[UNKNOWN],True
-s9qJ7ATP7w_7,text,1,[UNKNOWN],True
-s9qJ7ATP7w_7,text,2,[UNKNOWN],True
-s9qJ7ATP7w_7,text,3,[UNKNOWN],True
-s9qJ7ATP7w_7,text,4,[UNKNOWN],True
-s9qJ7ATP7w_7,text,5,[UNKNOWN],True
-s9qJ7ATP7w_7,text,6,[UNKNOWN],True
-s9qJ7ATP7w_7,text,7,[UNKNOWN],True
-s9qJ7ATP7w_7,text,8,[UNKNOWN],True
-s9qJ7ATP7w_7,text,9,[UNKNOWN],True
-s9qJ7ATP7w_7,text,10,[UNKNOWN],True
-s9qJ7ATP7w_7,text,11,[UNKNOWN],True
-s9qJ7ATP7w_7,text,12,[UNKNOWN],True
-s9qJ7ATP7w_7,text,13,[UNKNOWN],True
-s9qJ7ATP7w_7,text,14,[UNKNOWN],True
-s9qJ7ATP7w_7,text,15,[UNKNOWN],True
-s9qJ7ATP7w_7,text,16,[UNKNOWN],True
-s9qJ7ATP7w_7,text,17,[UNKNOWN],True
-s9qJ7ATP7w_7,text,18,[UNKNOWN],True
-s9qJ7ATP7w_7,text,19,[UNKNOWN],True
-s9qJ7ATP7w_7,text,20,[UNKNOWN],True
-s9qJ7ATP7w_7,text,21,[UNKNOWN],True
-s9qJ7ATP7w_7,text,22,[UNKNOWN],True
-s9qJ7ATP7w_7,text,23,[UNKNOWN],True
-s9qJ7ATP7w_7,text,24,[UNKNOWN],True
-s9qJ7ATP7w_7,text,25,[UNKNOWN],True
-s9qJ7ATP7w_7,text,26,[UNKNOWN],True
-s9qJ7ATP7w_7,text,27,[UNKNOWN],True
-s9qJ7ATP7w_7,text,28,[UNKNOWN],True
-s9qJ7ATP7w_7,text,29,[UNKNOWN],True
-s9qJ7ATP7w_7,text,30,[UNKNOWN],True
-s9qJ7ATP7w_7,text,31,[UNKNOWN],True
-s9qJ7ATP7w_7,text,32,[UNKNOWN],True
-s9qJ7ATP7w_7,text,33,[UNKNOWN],True
-s9qJ7ATP7w_7,text,34,[UNKNOWN],True
-s9qJ7ATP7w_7,text,35,[UNKNOWN],True
-s9qJ7ATP7w_7,text,36,[UNKNOWN],True
-s9qJ7ATP7w_7,text,37,[UNKNOWN],True
-s9qJ7ATP7w_7,text,38,[UNKNOWN],True
-s9qJ7ATP7w_7,text,39,[UNKNOWN],True
-s9qJ7ATP7w_7,text,40,[UNKNOWN],False
-s9qJ7ATP7w_7,text,41,[UNKNOWN],False
-s9qJ7ATP7w_7,text,42,[UNKNOWN],False
-s9qJ7ATP7w_7,text,43,[UNKNOWN],False
-s9qJ7ATP7w_7,text,44,[UNKNOWN],False
-s9qJ7ATP7w_7,text,45,[UNKNOWN],False
-s9qJ7ATP7w_7,text,46,[UNKNOWN],False
-s9qJ7ATP7w_7,text,47,[UNKNOWN],False
-s9qJ7ATP7w_7,text,48,[UNKNOWN],False
-s9qJ7ATP7w_7,text,49,[UNKNOWN],False
-s9qJ7ATP7w_8,text,0,[UNKNOWN],True
-s9qJ7ATP7w_8,text,1,[UNKNOWN],True
-s9qJ7ATP7w_8,text,2,[UNKNOWN],True
-s9qJ7ATP7w_8,text,3,[UNKNOWN],True
-s9qJ7ATP7w_8,text,4,[UNKNOWN],True
-s9qJ7ATP7w_8,text,5,[UNKNOWN],True
-s9qJ7ATP7w_8,text,6,[UNKNOWN],True
-s9qJ7ATP7w_8,text,7,[UNKNOWN],True
-s9qJ7ATP7w_8,text,8,[UNKNOWN],True
-s9qJ7ATP7w_8,text,9,[UNKNOWN],True
-s9qJ7ATP7w_8,text,10,[UNKNOWN],True
-s9qJ7ATP7w_8,text,11,[UNKNOWN],True
-s9qJ7ATP7w_8,text,12,[UNKNOWN],True
-s9qJ7ATP7w_8,text,13,[UNKNOWN],True
-s9qJ7ATP7w_8,text,14,[UNKNOWN],True
-s9qJ7ATP7w_8,text,15,[UNKNOWN],True
-s9qJ7ATP7w_8,text,16,[UNKNOWN],True
-s9qJ7ATP7w_8,text,17,[UNKNOWN],True
-s9qJ7ATP7w_8,text,18,[UNKNOWN],True
-s9qJ7ATP7w_8,text,19,[UNKNOWN],False
-s9qJ7ATP7w_8,text,20,[UNKNOWN],False
-s9qJ7ATP7w_8,text,21,[UNKNOWN],False
-s9qJ7ATP7w_8,text,22,[UNKNOWN],False
-s9qJ7ATP7w_8,text,23,[UNKNOWN],False
-s9qJ7ATP7w_8,text,24,[UNKNOWN],False
-s9qJ7ATP7w_8,text,25,[UNKNOWN],False
-s9qJ7ATP7w_8,text,26,[UNKNOWN],False
-s9qJ7ATP7w_8,text,27,[UNKNOWN],False
-s9qJ7ATP7w_8,text,28,[UNKNOWN],False
-s9qJ7ATP7w_8,text,29,[UNKNOWN],False
-s9qJ7ATP7w_8,text,30,[UNKNOWN],False
-s9qJ7ATP7w_8,text,31,[UNKNOWN],False
-s9qJ7ATP7w_8,text,32,[UNKNOWN],False
-s9qJ7ATP7w_8,text,33,[UNKNOWN],False
-s9qJ7ATP7w_8,text,34,[UNKNOWN],False
-s9qJ7ATP7w_8,text,35,[UNKNOWN],False
-s9qJ7ATP7w_8,text,36,[UNKNOWN],False
-s9qJ7ATP7w_8,text,37,[UNKNOWN],False
-s9qJ7ATP7w_8,text,38,[UNKNOWN],False
-s9qJ7ATP7w_8,text,39,[UNKNOWN],False
-s9qJ7ATP7w_8,text,40,[UNKNOWN],False
-s9qJ7ATP7w_8,text,41,[UNKNOWN],False
-s9qJ7ATP7w_8,text,42,[UNKNOWN],False
-s9qJ7ATP7w_8,text,43,[UNKNOWN],False
-s9qJ7ATP7w_8,text,44,[UNKNOWN],False
-s9qJ7ATP7w_8,text,45,[UNKNOWN],False
-s9qJ7ATP7w_8,text,46,[UNKNOWN],False
-s9qJ7ATP7w_8,text,47,[UNKNOWN],False
-s9qJ7ATP7w_8,text,48,[UNKNOWN],False
-s9qJ7ATP7w_8,text,49,[UNKNOWN],False
-t217m2on-s_2,text,0,[UNKNOWN],True
-t217m2on-s_2,text,1,[UNKNOWN],True
-t217m2on-s_2,text,2,[UNKNOWN],True
-t217m2on-s_2,text,3,[UNKNOWN],True
-t217m2on-s_2,text,4,[UNKNOWN],True
-t217m2on-s_2,text,5,[UNKNOWN],True
-t217m2on-s_2,text,6,[UNKNOWN],True
-t217m2on-s_2,text,7,[UNKNOWN],True
-t217m2on-s_2,text,8,[UNKNOWN],True
-t217m2on-s_2,text,9,[UNKNOWN],True
-t217m2on-s_2,text,10,[UNKNOWN],True
-t217m2on-s_2,text,11,[UNKNOWN],True
-t217m2on-s_2,text,12,[UNKNOWN],True
-t217m2on-s_2,text,13,[UNKNOWN],True
-t217m2on-s_2,text,14,[UNKNOWN],True
-t217m2on-s_2,text,15,[UNKNOWN],True
-t217m2on-s_2,text,16,[UNKNOWN],True
-t217m2on-s_2,text,17,[UNKNOWN],True
-t217m2on-s_2,text,18,[UNKNOWN],False
-t217m2on-s_2,text,19,[UNKNOWN],False
-t217m2on-s_2,text,20,[UNKNOWN],False
-t217m2on-s_2,text,21,[UNKNOWN],False
-t217m2on-s_2,text,22,[UNKNOWN],False
-t217m2on-s_2,text,23,[UNKNOWN],False
-t217m2on-s_2,text,24,[UNKNOWN],False
-t217m2on-s_2,text,25,[UNKNOWN],False
-t217m2on-s_2,text,26,[UNKNOWN],False
-t217m2on-s_2,text,27,[UNKNOWN],False
-t217m2on-s_2,text,28,[UNKNOWN],False
-t217m2on-s_2,text,29,[UNKNOWN],False
-t217m2on-s_2,text,30,[UNKNOWN],False
-t217m2on-s_2,text,31,[UNKNOWN],False
-t217m2on-s_2,text,32,[UNKNOWN],False
-t217m2on-s_2,text,33,[UNKNOWN],False
-t217m2on-s_2,text,34,[UNKNOWN],False
-t217m2on-s_2,text,35,[UNKNOWN],False
-t217m2on-s_2,text,36,[UNKNOWN],False
-t217m2on-s_2,text,37,[UNKNOWN],False
-t217m2on-s_2,text,38,[UNKNOWN],False
-t217m2on-s_2,text,39,[UNKNOWN],False
-t217m2on-s_2,text,40,[UNKNOWN],False
-t217m2on-s_2,text,41,[UNKNOWN],False
-t217m2on-s_2,text,42,[UNKNOWN],False
-t217m2on-s_2,text,43,[UNKNOWN],False
-t217m2on-s_2,text,44,[UNKNOWN],False
-t217m2on-s_2,text,45,[UNKNOWN],False
-t217m2on-s_2,text,46,[UNKNOWN],False
-t217m2on-s_2,text,47,[UNKNOWN],False
-t217m2on-s_2,text,48,[UNKNOWN],False
-t217m2on-s_2,text,49,[UNKNOWN],False
-t217m2on-s_7,text,0,[UNKNOWN],True
-t217m2on-s_7,text,1,[UNKNOWN],True
-t217m2on-s_7,text,2,[UNKNOWN],True
-t217m2on-s_7,text,3,[UNKNOWN],True
-t217m2on-s_7,text,4,[UNKNOWN],True
-t217m2on-s_7,text,5,[UNKNOWN],True
-t217m2on-s_7,text,6,[UNKNOWN],True
-t217m2on-s_7,text,7,[UNKNOWN],True
-t217m2on-s_7,text,8,[UNKNOWN],True
-t217m2on-s_7,text,9,[UNKNOWN],True
-t217m2on-s_7,text,10,[UNKNOWN],True
-t217m2on-s_7,text,11,[UNKNOWN],True
-t217m2on-s_7,text,12,[UNKNOWN],True
-t217m2on-s_7,text,13,[UNKNOWN],True
-t217m2on-s_7,text,14,[UNKNOWN],True
-t217m2on-s_7,text,15,[UNKNOWN],True
-t217m2on-s_7,text,16,[UNKNOWN],True
-t217m2on-s_7,text,17,[UNKNOWN],True
-t217m2on-s_7,text,18,[UNKNOWN],True
-t217m2on-s_7,text,19,[UNKNOWN],True
-t217m2on-s_7,text,20,[UNKNOWN],True
-t217m2on-s_7,text,21,[UNKNOWN],True
-t217m2on-s_7,text,22,[UNKNOWN],True
-t217m2on-s_7,text,23,[UNKNOWN],True
-t217m2on-s_7,text,24,[UNKNOWN],True
-t217m2on-s_7,text,25,[UNKNOWN],True
-t217m2on-s_7,text,26,[UNKNOWN],True
-t217m2on-s_7,text,27,[UNKNOWN],True
-t217m2on-s_7,text,28,[UNKNOWN],True
-t217m2on-s_7,text,29,[UNKNOWN],True
-t217m2on-s_7,text,30,[UNKNOWN],True
-t217m2on-s_7,text,31,[UNKNOWN],True
-t217m2on-s_7,text,32,[UNKNOWN],True
-t217m2on-s_7,text,33,[UNKNOWN],True
-t217m2on-s_7,text,34,[UNKNOWN],True
-t217m2on-s_7,text,35,[UNKNOWN],True
-t217m2on-s_7,text,36,[UNKNOWN],True
-t217m2on-s_7,text,37,[UNKNOWN],True
-t217m2on-s_7,text,38,[UNKNOWN],True
-t217m2on-s_7,text,39,[UNKNOWN],True
-t217m2on-s_7,text,40,[UNKNOWN],True
-t217m2on-s_7,text,41,[UNKNOWN],True
-t217m2on-s_7,text,42,[UNKNOWN],True
-t217m2on-s_7,text,43,[UNKNOWN],True
-t217m2on-s_7,text,44,[UNKNOWN],True
-t217m2on-s_7,text,45,[UNKNOWN],True
-t217m2on-s_7,text,46,[UNKNOWN],True
-t217m2on-s_7,text,47,[UNKNOWN],True
-t217m2on-s_7,text,48,[UNKNOWN],True
-t217m2on-s_7,text,49,[UNKNOWN],True
-tANM6ETl_M_3,text,0,[UNKNOWN],True
-tANM6ETl_M_3,text,1,[UNKNOWN],True
-tANM6ETl_M_3,text,2,[UNKNOWN],True
-tANM6ETl_M_3,text,3,[UNKNOWN],True
-tANM6ETl_M_3,text,4,[UNKNOWN],True
-tANM6ETl_M_3,text,5,[UNKNOWN],True
-tANM6ETl_M_3,text,6,[UNKNOWN],True
-tANM6ETl_M_3,text,7,[UNKNOWN],True
-tANM6ETl_M_3,text,8,[UNKNOWN],True
-tANM6ETl_M_3,text,9,[UNKNOWN],True
-tANM6ETl_M_3,text,10,[UNKNOWN],True
-tANM6ETl_M_3,text,11,[UNKNOWN],True
-tANM6ETl_M_3,text,12,[UNKNOWN],True
-tANM6ETl_M_3,text,13,[UNKNOWN],True
-tANM6ETl_M_3,text,14,[UNKNOWN],True
-tANM6ETl_M_3,text,15,[UNKNOWN],True
-tANM6ETl_M_3,text,16,[UNKNOWN],True
-tANM6ETl_M_3,text,17,[UNKNOWN],True
-tANM6ETl_M_3,text,18,[UNKNOWN],True
-tANM6ETl_M_3,text,19,[UNKNOWN],True
-tANM6ETl_M_3,text,20,[UNKNOWN],True
-tANM6ETl_M_3,text,21,[UNKNOWN],True
-tANM6ETl_M_3,text,22,[UNKNOWN],True
-tANM6ETl_M_3,text,23,[UNKNOWN],True
-tANM6ETl_M_3,text,24,[UNKNOWN],True
-tANM6ETl_M_3,text,25,[UNKNOWN],True
-tANM6ETl_M_3,text,26,[UNKNOWN],True
-tANM6ETl_M_3,text,27,[UNKNOWN],True
-tANM6ETl_M_3,text,28,[UNKNOWN],True
-tANM6ETl_M_3,text,29,[UNKNOWN],True
-tANM6ETl_M_3,text,30,[UNKNOWN],True
-tANM6ETl_M_3,text,31,[UNKNOWN],False
-tANM6ETl_M_3,text,32,[UNKNOWN],False
-tANM6ETl_M_3,text,33,[UNKNOWN],False
-tANM6ETl_M_3,text,34,[UNKNOWN],False
-tANM6ETl_M_3,text,35,[UNKNOWN],False
-tANM6ETl_M_3,text,36,[UNKNOWN],False
-tANM6ETl_M_3,text,37,[UNKNOWN],False
-tANM6ETl_M_3,text,38,[UNKNOWN],False
-tANM6ETl_M_3,text,39,[UNKNOWN],False
-tANM6ETl_M_3,text,40,[UNKNOWN],False
-tANM6ETl_M_3,text,41,[UNKNOWN],False
-tANM6ETl_M_3,text,42,[UNKNOWN],False
-tANM6ETl_M_3,text,43,[UNKNOWN],False
-tANM6ETl_M_3,text,44,[UNKNOWN],False
-tANM6ETl_M_3,text,45,[UNKNOWN],False
-tANM6ETl_M_3,text,46,[UNKNOWN],False
-tANM6ETl_M_3,text,47,[UNKNOWN],False
-tANM6ETl_M_3,text,48,[UNKNOWN],False
-tANM6ETl_M_3,text,49,[UNKNOWN],False
-tPCytz4rww_10,text,0,[UNKNOWN],True
-tPCytz4rww_10,text,1,[UNKNOWN],True
-tPCytz4rww_10,text,2,[UNKNOWN],True
-tPCytz4rww_10,text,3,[UNKNOWN],True
-tPCytz4rww_10,text,4,[UNKNOWN],True
-tPCytz4rww_10,text,5,[UNKNOWN],True
-tPCytz4rww_10,text,6,[UNKNOWN],True
-tPCytz4rww_10,text,7,[UNKNOWN],True
-tPCytz4rww_10,text,8,[UNKNOWN],True
-tPCytz4rww_10,text,9,[UNKNOWN],True
-tPCytz4rww_10,text,10,[UNKNOWN],True
-tPCytz4rww_10,text,11,[UNKNOWN],True
-tPCytz4rww_10,text,12,[UNKNOWN],True
-tPCytz4rww_10,text,13,[UNKNOWN],True
-tPCytz4rww_10,text,14,[UNKNOWN],True
-tPCytz4rww_10,text,15,[UNKNOWN],True
-tPCytz4rww_10,text,16,[UNKNOWN],True
-tPCytz4rww_10,text,17,[UNKNOWN],False
-tPCytz4rww_10,text,18,[UNKNOWN],False
-tPCytz4rww_10,text,19,[UNKNOWN],False
-tPCytz4rww_10,text,20,[UNKNOWN],False
-tPCytz4rww_10,text,21,[UNKNOWN],False
-tPCytz4rww_10,text,22,[UNKNOWN],False
-tPCytz4rww_10,text,23,[UNKNOWN],False
-tPCytz4rww_10,text,24,[UNKNOWN],False
-tPCytz4rww_10,text,25,[UNKNOWN],False
-tPCytz4rww_10,text,26,[UNKNOWN],False
-tPCytz4rww_10,text,27,[UNKNOWN],False
-tPCytz4rww_10,text,28,[UNKNOWN],False
-tPCytz4rww_10,text,29,[UNKNOWN],False
-tPCytz4rww_10,text,30,[UNKNOWN],False
-tPCytz4rww_10,text,31,[UNKNOWN],False
-tPCytz4rww_10,text,32,[UNKNOWN],False
-tPCytz4rww_10,text,33,[UNKNOWN],False
-tPCytz4rww_10,text,34,[UNKNOWN],False
-tPCytz4rww_10,text,35,[UNKNOWN],False
-tPCytz4rww_10,text,36,[UNKNOWN],False
-tPCytz4rww_10,text,37,[UNKNOWN],False
-tPCytz4rww_10,text,38,[UNKNOWN],False
-tPCytz4rww_10,text,39,[UNKNOWN],False
-tPCytz4rww_10,text,40,[UNKNOWN],False
-tPCytz4rww_10,text,41,[UNKNOWN],False
-tPCytz4rww_10,text,42,[UNKNOWN],False
-tPCytz4rww_10,text,43,[UNKNOWN],False
-tPCytz4rww_10,text,44,[UNKNOWN],False
-tPCytz4rww_10,text,45,[UNKNOWN],False
-tPCytz4rww_10,text,46,[UNKNOWN],False
-tPCytz4rww_10,text,47,[UNKNOWN],False
-tPCytz4rww_10,text,48,[UNKNOWN],False
-tPCytz4rww_10,text,49,[UNKNOWN],False
-tPCytz4rww_11,text,0,[UNKNOWN],True
-tPCytz4rww_11,text,1,[UNKNOWN],True
-tPCytz4rww_11,text,2,[UNKNOWN],True
-tPCytz4rww_11,text,3,[UNKNOWN],True
-tPCytz4rww_11,text,4,[UNKNOWN],True
-tPCytz4rww_11,text,5,[UNKNOWN],True
-tPCytz4rww_11,text,6,[UNKNOWN],True
-tPCytz4rww_11,text,7,[UNKNOWN],True
-tPCytz4rww_11,text,8,[UNKNOWN],True
-tPCytz4rww_11,text,9,[UNKNOWN],True
-tPCytz4rww_11,text,10,[UNKNOWN],True
-tPCytz4rww_11,text,11,[UNKNOWN],True
-tPCytz4rww_11,text,12,[UNKNOWN],True
-tPCytz4rww_11,text,13,[UNKNOWN],True
-tPCytz4rww_11,text,14,[UNKNOWN],True
-tPCytz4rww_11,text,15,[UNKNOWN],True
-tPCytz4rww_11,text,16,[UNKNOWN],True
-tPCytz4rww_11,text,17,[UNKNOWN],True
-tPCytz4rww_11,text,18,[UNKNOWN],True
-tPCytz4rww_11,text,19,[UNKNOWN],True
-tPCytz4rww_11,text,20,[UNKNOWN],True
-tPCytz4rww_11,text,21,[UNKNOWN],True
-tPCytz4rww_11,text,22,[UNKNOWN],False
-tPCytz4rww_11,text,23,[UNKNOWN],False
-tPCytz4rww_11,text,24,[UNKNOWN],False
-tPCytz4rww_11,text,25,[UNKNOWN],False
-tPCytz4rww_11,text,26,[UNKNOWN],False
-tPCytz4rww_11,text,27,[UNKNOWN],False
-tPCytz4rww_11,text,28,[UNKNOWN],False
-tPCytz4rww_11,text,29,[UNKNOWN],False
-tPCytz4rww_11,text,30,[UNKNOWN],False
-tPCytz4rww_11,text,31,[UNKNOWN],False
-tPCytz4rww_11,text,32,[UNKNOWN],False
-tPCytz4rww_11,text,33,[UNKNOWN],False
-tPCytz4rww_11,text,34,[UNKNOWN],False
-tPCytz4rww_11,text,35,[UNKNOWN],False
-tPCytz4rww_11,text,36,[UNKNOWN],False
-tPCytz4rww_11,text,37,[UNKNOWN],False
-tPCytz4rww_11,text,38,[UNKNOWN],False
-tPCytz4rww_11,text,39,[UNKNOWN],False
-tPCytz4rww_11,text,40,[UNKNOWN],False
-tPCytz4rww_11,text,41,[UNKNOWN],False
-tPCytz4rww_11,text,42,[UNKNOWN],False
-tPCytz4rww_11,text,43,[UNKNOWN],False
-tPCytz4rww_11,text,44,[UNKNOWN],False
-tPCytz4rww_11,text,45,[UNKNOWN],False
-tPCytz4rww_11,text,46,[UNKNOWN],False
-tPCytz4rww_11,text,47,[UNKNOWN],False
-tPCytz4rww_11,text,48,[UNKNOWN],False
-tPCytz4rww_11,text,49,[UNKNOWN],False
-tPCytz4rww_12,text,0,[UNKNOWN],True
-tPCytz4rww_12,text,1,[UNKNOWN],True
-tPCytz4rww_12,text,2,[UNKNOWN],True
-tPCytz4rww_12,text,3,[UNKNOWN],True
-tPCytz4rww_12,text,4,[UNKNOWN],True
-tPCytz4rww_12,text,5,[UNKNOWN],True
-tPCytz4rww_12,text,6,[UNKNOWN],True
-tPCytz4rww_12,text,7,[UNKNOWN],True
-tPCytz4rww_12,text,8,[UNKNOWN],True
-tPCytz4rww_12,text,9,[UNKNOWN],True
-tPCytz4rww_12,text,10,[UNKNOWN],True
-tPCytz4rww_12,text,11,[UNKNOWN],True
-tPCytz4rww_12,text,12,[UNKNOWN],True
-tPCytz4rww_12,text,13,[UNKNOWN],True
-tPCytz4rww_12,text,14,[UNKNOWN],True
-tPCytz4rww_12,text,15,[UNKNOWN],True
-tPCytz4rww_12,text,16,[UNKNOWN],True
-tPCytz4rww_12,text,17,[UNKNOWN],True
-tPCytz4rww_12,text,18,[UNKNOWN],True
-tPCytz4rww_12,text,19,[UNKNOWN],True
-tPCytz4rww_12,text,20,[UNKNOWN],True
-tPCytz4rww_12,text,21,[UNKNOWN],True
-tPCytz4rww_12,text,22,[UNKNOWN],True
-tPCytz4rww_12,text,23,[UNKNOWN],True
-tPCytz4rww_12,text,24,[UNKNOWN],True
-tPCytz4rww_12,text,25,[UNKNOWN],True
-tPCytz4rww_12,text,26,[UNKNOWN],True
-tPCytz4rww_12,text,27,[UNKNOWN],True
-tPCytz4rww_12,text,28,[UNKNOWN],True
-tPCytz4rww_12,text,29,[UNKNOWN],True
-tPCytz4rww_12,text,30,[UNKNOWN],False
-tPCytz4rww_12,text,31,[UNKNOWN],False
-tPCytz4rww_12,text,32,[UNKNOWN],False
-tPCytz4rww_12,text,33,[UNKNOWN],False
-tPCytz4rww_12,text,34,[UNKNOWN],False
-tPCytz4rww_12,text,35,[UNKNOWN],False
-tPCytz4rww_12,text,36,[UNKNOWN],False
-tPCytz4rww_12,text,37,[UNKNOWN],False
-tPCytz4rww_12,text,38,[UNKNOWN],False
-tPCytz4rww_12,text,39,[UNKNOWN],False
-tPCytz4rww_12,text,40,[UNKNOWN],False
-tPCytz4rww_12,text,41,[UNKNOWN],False
-tPCytz4rww_12,text,42,[UNKNOWN],False
