sample_id,modality,position,start_sec,end_sec,is_valid
-s9qJ7ATP7w_5,audio,40,20.0,20.5,False
-s9qJ7ATP7w_5,audio,41,20.5,21.0,False
-s9qJ7ATP7w_5,audio,42,21.0,21.5,False
-s9qJ7ATP7w_5,audio,43,21.5,22.0,False
-s9qJ7ATP7w_5,audio,44,22.0,22.5,False
-s9qJ7ATP7w_5,audio,45,22.5,23.0,False
-s9qJ7ATP7w_5,audio,46,23.0,23.5,False
-s9qJ7ATP7w_5,audio,47,23.5,24.0,False
-s9qJ7ATP7w_5,audio,48,24.0,24.5,False
-s9qJ7ATP7w_5,audio,49,24.5,25.0,False
-s9qJ7ATP7w_5,vision,0,0.0,0.5,True
-s9qJ7ATP7w_5,vision,1,0.5,1.0,True
-s9qJ7ATP7w_5,vision,2,1.0,1.5,True
-s9qJ7ATP7w_5,vision,3,1.5,2.0,True
-s9qJ7ATP7w_5,vision,4,2.0,2.5,True
-s9qJ7ATP7w_5,vision,5,2.5,3.0,True
-s9qJ7ATP7w_5,vision,6,3.0,3.5,True
-s9qJ7ATP7w_5,vision,7,3.5,4.0,True
-s9qJ7ATP7w_5,vision,8,4.0,4.5,True
-s9qJ7ATP7w_5,vision,9,4.5,5.0,True
-s9qJ7ATP7w_5,vision,10,5.0,5.5,True
-s9qJ7ATP7w_5,vision,11,5.5,6.0,True
-s9qJ7ATP7w_5,vision,12,6.0,6.5,True
-s9qJ7ATP7w_5,vision,13,6.5,7.0,True
-s9qJ7ATP7w_5,vision,14,7.0,7.5,True
-s9qJ7ATP7w_5,vision,15,7.5,8.0,True
-s9qJ7ATP7w_5,vision,16,8.0,8.5,True
-s9qJ7ATP7w_5,vision,17,8.5,9.0,False
-s9qJ7ATP7w_5,vision,18,9.0,9.5,False
-s9qJ7ATP7w_5,vision,19,9.5,10.0,False
-s9qJ7ATP7w_5,vision,20,10.0,10.5,False
-s9qJ7ATP7w_5,vision,21,10.5,11.0,False
-s9qJ7ATP7w_5,vision,22,11.0,11.5,False
-s9qJ7ATP7w_5,vision,23,11.5,12.0,False
-s9qJ7ATP7w_5,vision,24,12.0,12.5,False
-s9qJ7ATP7w_5,vision,25,12.5,13.0,False
-s9qJ7ATP7w_5,vision,26,13.0,13.5,False
-s9qJ7ATP7w_5,vision,27,13.5,14.0,False
-s9qJ7ATP7w_5,vision,28,14.0,14.5,False
-s9qJ7ATP7w_5,vision,29,14.5,15.0,False
-s9qJ7ATP7w_5,vision,30,15.0,15.5,False
-s9qJ7ATP7w_5,vision,31,15.5,16.0,False
-s9qJ7ATP7w_5,vision,32,16.0,16.5,False
-s9qJ7ATP7w_5,vision,33,16.5,17.0,False
-s9qJ7ATP7w_5,vision,34,17.0,17.5,False
-s9qJ7ATP7w_5,vision,35,17.5,18.0,False
-s9qJ7ATP7w_5,vision,36,18.0,18.5,False
-s9qJ7ATP7w_5,vision,37,18.5,19.0,False
-s9qJ7ATP7w_5,vision,38,19.0,19.5,False
-s9qJ7ATP7w_5,vision,39,19.5,20.0,False
-s9qJ7ATP7w_5,vision,40,20.0,20.5,False
-s9qJ7ATP7w_5,vision,41,20.5,21.0,False
-s9qJ7ATP7w_5,vision,42,21.0,21.5,False
-s9qJ7ATP7w_5,vision,43,21.5,22.0,False
-s9qJ7ATP7w_5,vision,44,22.0,22.5,False
-s9qJ7ATP7w_5,vision,45,22.5,23.0,False
-s9qJ7ATP7w_5,vision,46,23.0,23.5,False
-s9qJ7ATP7w_5,vision,47,23.5,24.0,False
-s9qJ7ATP7w_5,vision,48,24.0,24.5,False
-s9qJ7ATP7w_5,vision,49,24.5,25.0,False
-s9qJ7ATP7w_6,audio,0,0.0,0.5,True
-s9qJ7ATP7w_6,audio,1,0.5,1.0,True
-s9qJ7ATP7w_6,audio,2,1.0,1.5,True
-s9qJ7ATP7w_6,audio,3,1.5,2.0,True
-s9qJ7ATP7w_6,audio,4,2.0,2.5,True
-s9qJ7ATP7w_6,audio,5,2.5,3.0,False
-s9qJ7ATP7w_6,audio,6,3.0,3.5,False
-s9qJ7ATP7w_6,audio,7,3.5,4.0,False
-s9qJ7ATP7w_6,audio,8,4.0,4.5,False
-s9qJ7ATP7w_6,audio,9,4.5,5.0,False
-s9qJ7ATP7w_6,audio,10,5.0,5.5,False
-s9qJ7ATP7w_6,audio,11,5.5,6.0,False
-s9qJ7ATP7w_6,audio,12,6.0,6.5,False
-s9qJ7ATP7w_6,audio,13,6.5,7.0,False
-s9qJ7ATP7w_6,audio,14,7.0,7.5,False
-s9qJ7ATP7w_6,audio,15,7.5,8.0,False
-s9qJ7ATP7w_6,audio,16,8.0,8.5,False
-s9qJ7ATP7w_6,audio,17,8.5,9.0,False
-s9qJ7ATP7w_6,audio,18,9.0,9.5,False
-s9qJ7ATP7w_6,audio,19,9.5,10.0,False
-s9qJ7ATP7w_6,audio,20,10.0,10.5,False
-s9qJ7ATP7w_6,audio,21,10.5,11.0,False
-s9qJ7ATP7w_6,audio,22,11.0,11.5,False
-s9qJ7ATP7w_6,audio,23,11.5,12.0,False
-s9qJ7ATP7w_6,audio,24,12.0,12.5,False
-s9qJ7ATP7w_6,audio,25,12.5,13.0,False
-s9qJ7ATP7w_6,audio,26,13.0,13.5,False
-s9qJ7ATP7w_6,audio,27,13.5,14.0,False
-s9qJ7ATP7w_6,audio,28,14.0,14.5,False
-s9qJ7ATP7w_6,audio,29,14.5,15.0,False
-s9qJ7ATP7w_6,audio,30,15.0,15.5,False
-s9qJ7ATP7w_6,audio,31,15.5,16.0,False
-s9qJ7ATP7w_6,audio,32,16.0,16.5,False
-s9qJ7ATP7w_6,audio,33,16.5,17.0,False
-s9qJ7ATP7w_6,audio,34,17.0,17.5,False
-s9qJ7ATP7w_6,audio,35,17.5,18.0,False
-s9qJ7ATP7w_6,audio,36,18.0,18.5,False
-s9qJ7ATP7w_6,audio,37,18.5,19.0,False
-s9qJ7ATP7w_6,audio,38,19.0,19.5,False
-s9qJ7ATP7w_6,audio,39,19.5,20.0,False
-s9qJ7ATP7w_6,audio,40,20.0,20.5,False
-s9qJ7ATP7w_6,audio,41,20.5,21.0,False
-s9qJ7ATP7w_6,audio,42,21.0,21.5,False
-s9qJ7ATP7w_6,audio,43,21.5,22.0,False
-s9qJ7ATP7w_6,audio,44,22.0,22.5,False
-s9qJ7ATP7w_6,audio,45,22.5,23.0,False
-s9qJ7ATP7w_6,audio,46,23.0,23.5,False
-s9qJ7ATP7w_6,audio,47,23.5,24.0,False
-s9qJ7ATP7w_6,audio,48,24.0,24.5,False
-s9qJ7ATP7w_6,audio,49,24.5,25.0,False
-s9qJ7ATP7w_6,vision,0,0.0,0.5,True
-s9qJ7ATP7w_6,vision,1,0.5,1.0,True
-s9qJ7ATP7w_6,vision,2,1.0,1.5,True
-s9qJ7ATP7w_6,vision,3,1.5,2.0,True
-s9qJ7ATP7w_6,vision,4,2.0,2.5,True
-s9qJ7ATP7w_6,vision,5,2.5,3.0,False
-s9qJ7ATP7w_6,vision,6,3.0,3.5,False
-s9qJ7ATP7w_6,vision,7,3.5,4.0,False
-s9qJ7ATP7w_6,vision,8,4.0,4.5,False
-s9qJ7ATP7w_6,vision,9,4.5,5.0,False
-s9qJ7ATP7w_6,vision,10,5.0,5.5,False
-s9qJ7ATP7w_6,vision,11,5.5,6.0,False
-s9qJ7ATP7w_6,vision,12,6.0,6.5,False
-s9qJ7ATP7w_6,vision,13,6.5,7.0,False
-s9qJ7ATP7w_6,vision,14,7.0,7.5,False
-s9qJ7ATP7w_6,vision,15,7.5,8.0,False
-s9qJ7ATP7w_6,vision,16,8.0,8.5,False
-s9qJ7ATP7w_6,vision,17,8.5,9.0,False
-s9qJ7ATP7w_6,vision,18,9.0,9.5,False
-s9qJ7ATP7w_6,vision,19,9.5,10.0,False
-s9qJ7ATP7w_6,vision,20,10.0,10.5,False
-s9qJ7ATP7w_6,vision,21,10.5,11.0,False
-s9qJ7ATP7w_6,vision,22,11.0,11.5,False
-s9qJ7ATP7w_6,vision,23,11.5,12.0,False
-s9qJ7ATP7w_6,vision,24,12.0,12.5,False
-s9qJ7ATP7w_6,vision,25,12.5,13.0,False
-s9qJ7ATP7w_6,vision,26,13.0,13.5,False
-s9qJ7ATP7w_6,vision,27,13.5,14.0,False
-s9qJ7ATP7w_6,vision,28,14.0,14.5,False
-s9qJ7ATP7w_6,vision,29,14.5,15.0,False
-s9qJ7ATP7w_6,vision,30,15.0,15.5,False
-s9qJ7ATP7w_6,vision,31,15.5,16.0,False
-s9qJ7ATP7w_6,vision,32,16.0,16.5,False
-s9qJ7ATP7w_6,vision,33,16.5,17.0,False
-s9qJ7ATP7w_6,vision,34,17.0,17.5,False
-s9qJ7ATP7w_6,vision,35,17.5,18.0,False
-s9qJ7ATP7w_6,vision,36,18.0,18.5,False
-s9qJ7ATP7w_6,vision,37,18.5,19.0,False
-s9qJ7ATP7w_6,vision,38,19.0,19.5,False
-s9qJ7ATP7w_6,vision,39,19.5,20.0,False
-s9qJ7ATP7w_6,vision,40,20.0,20.5,False
-s9qJ7ATP7w_6,vision,41,20.5,21.0,False
-s9qJ7ATP7w_6,vision,42,21.0,21.5,False
-s9qJ7ATP7w_6,vision,43,21.5,22.0,False
-s9qJ7ATP7w_6,vision,44,22.0,22.5,False
-s9qJ7ATP7w_6,vision,45,22.5,23.0,False
-s9qJ7ATP7w_6,vision,46,23.0,23.5,False
-s9qJ7ATP7w_6,vision,47,23.5,24.0,False
-s9qJ7ATP7w_6,vision,48,24.0,24.5,False
-s9qJ7ATP7w_6,vision,49,24.5,25.0,False
-s9qJ7ATP7w_7,audio,0,0.0,0.5,True
-s9qJ7ATP7w_7,audio,1,0.5,1.0,True
-s9qJ7ATP7w_7,audio,2,1.0,1.5,True
-s9qJ7ATP7w_7,audio,3,1.5,2.0,True
-s9qJ7ATP7w_7,audio,4,2.0,2.5,True
-s9qJ7ATP7w_7,audio,5,2.5,3.0,True
-s9qJ7ATP7w_7,audio,6,3.0,3.5,True
-s9qJ7ATP7w_7,audio,7,3.5,4.0,True
-s9qJ7ATP7w_7,audio,8,4.0,4.5,True
-s9qJ7ATP7w_7,audio,9,4.5,5.0,True
-s9qJ7ATP7w_7,audio,10,5.0,5.5,True
-s9qJ7ATP7w_7,audio,11,5.5,6.0,True
-s9qJ7ATP7w_7,audio,12,6.0,6.5,True
-s9qJ7ATP7w_7,audio,13,6.5,7.0,True
-s9qJ7ATP7w_7,audio,14,7.0,7.5,False
-s9qJ7ATP7w_7,audio,15,7.5,8.0,False
-s9qJ7ATP7w_7,audio,16,8.0,8.5,False
-s9qJ7ATP7w_7,audio,17,8.5,9.0,False
-s9qJ7ATP7w_7,audio,18,9.0,9.5,False
-s9qJ7ATP7w_7,audio,19,9.5,10.0,False
-s9qJ7ATP7w_7,audio,20,10.0,10.5,False
-s9qJ7ATP7w_7,audio,21,10.5,11.0,False
-s9qJ7ATP7w_7,audio,22,11.0,11.5,False
-s9qJ7ATP7w_7,audio,23,11.5,12.0,False
-s9qJ7ATP7w_7,audio,24,12.0,12.5,False
-s9qJ7ATP7w_7,audio,25,12.5,13.0,False
-s9qJ7ATP7w_7,audio,26,13.0,13.5,False
-s9qJ7ATP7w_7,audio,27,13.5,14.0,False
-s9qJ7ATP7w_7,audio,28,14.0,14.5,False
-s9qJ7ATP7w_7,audio,29,14.5,15.0,False
-s9qJ7ATP7w_7,audio,30,15.0,15.5,False
-s9qJ7ATP7w_7,audio,31,15.5,16.0,False
-s9qJ7ATP7w_7,audio,32,16.0,16.5,False
-s9qJ7ATP7w_7,audio,33,16.5,17.0,False
-s9qJ7ATP7w_7,audio,34,17.0,17.5,False
-s9qJ7ATP7w_7,audio,35,17.5,18.0,False
-s9qJ7ATP7w_7,audio,36,18.0,18.5,False
-s9qJ7ATP7w_7,audio,37,18.5,19.0,False
-s9qJ7ATP7w_7,audio,38,19.0,19.5,False
-s9qJ7ATP7w_7,audio,39,19.5,20.0,False
-s9qJ7ATP7w_7,audio,40,20.0,20.5,False
-s9qJ7ATP7w_7,audio,41,20.5,21.0,False
-s9qJ7ATP7w_7,audio,42,21.0,21.5,False
-s9qJ7ATP7w_7,audio,43,21.5,22.0,False
-s9qJ7ATP7w_7,audio,44,22.0,22.5,False
-s9qJ7ATP7w_7,audio,45,22.5,23.0,False
-s9qJ7ATP7w_7,audio,46,23.0,23.5,False
-s9qJ7ATP7w_7,audio,47,23.5,24.0,False
-s9qJ7ATP7w_7,audio,48,24.0,24.5,False
-s9qJ7ATP7w_7,audio,49,24.5,25.0,False
-s9qJ7ATP7w_7,vision,0,0.0,0.5,True
-s9qJ7ATP7w_7,vision,1,0.5,1.0,True
-s9qJ7ATP7w_7,vision,2,1.0,1.5,True
-s9qJ7ATP7w_7,vision,3,1.5,2.0,True
-s9qJ7ATP7w_7,vision,4,2.0,2.5,True
-s9qJ7ATP7w_7,vision,5,2.5,3.0,True
-s9qJ7ATP7w_7,vision,6,3.0,3.5,True
-s9qJ7ATP7w_7,vision,7,3.5,4.0,True
-s9qJ7ATP7w_7,vision,8,4.0,4.5,True
-s9qJ7ATP7w_7,vision,9,4.5,5.0,True
-s9qJ7ATP7w_7,vision,10,5.0,5.5,True
-s9qJ7ATP7w_7,vision,11,5.5,6.0,True
-s9qJ7ATP7w_7,vision,12,6.0,6.5,True
-s9qJ7ATP7w_7,vision,13,6.5,7.0,True
-s9qJ7ATP7w_7,vision,14,7.0,7.5,False
-s9qJ7ATP7w_7,vision,15,7.5,8.0,False
-s9qJ7ATP7w_7,vision,16,8.0,8.5,False
-s9qJ7ATP7w_7,vision,17,8.5,9.0,False
-s9qJ7ATP7w_7,vision,18,9.0,9.5,False
-s9qJ7ATP7w_7,vision,19,9.5,10.0,False
-s9qJ7ATP7w_7,vision,20,10.0,10.5,False
-s9qJ7ATP7w_7,vision,21,10.5,11.0,False
-s9qJ7ATP7w_7,vision,22,11.0,11.5,False
-s9qJ7ATP7w_7,vision,23,11.5,12.0,False
-s9qJ7ATP7w_7,vision,24,12.0,12.5,False
-s9qJ7ATP7w_7,vision,25,12.5,13.0,False
-s9qJ7ATP7w_7,vision,26,13.0,13.5,False
-s9qJ7ATP7w_7,vision,27,13.5,14.0,False
-s9qJ7ATP7w_7,vision,28,14.0,14.5,False
-s9qJ7ATP7w_7,vision,29,14.5,15.0,False
-s9qJ7ATP7w_7,vision,30,15.0,15.5,False
-s9qJ7ATP7w_7,vision,31,15.5,16.0,False
-s9qJ7ATP7w_7,vision,32,16.0,16.5,False
-s9qJ7ATP7w_7,vision,33,16.5,17.0,False
-s9qJ7ATP7w_7,vision,34,17.0,17.5,False
-s9qJ7ATP7w_7,vision,35,17.5,18.0,False
-s9qJ7ATP7w_7,vision,36,18.0,18.5,False
-s9qJ7ATP7w_7,vision,37,18.5,19.0,False
-s9qJ7ATP7w_7,vision,38,19.0,19.5,False
-s9qJ7ATP7w_7,vision,39,19.5,20.0,False
-s9qJ7ATP7w_7,vision,40,20.0,20.5,False
-s9qJ7ATP7w_7,vision,41,20.5,21.0,False
-s9qJ7ATP7w_7,vision,42,21.0,21.5,False
-s9qJ7ATP7w_7,vision,43,21.5,22.0,False
-s9qJ7ATP7w_7,vision,44,22.0,22.5,False
-s9qJ7ATP7w_7,vision,45,22.5,23.0,False
-s9qJ7ATP7w_7,vision,46,23.0,23.5,False
-s9qJ7ATP7w_7,vision,47,23.5,24.0,False
-s9qJ7ATP7w_7,vision,48,24.0,24.5,False
-s9qJ7ATP7w_7,vision,49,24.5,25.0,False
-s9qJ7ATP7w_8,audio,0,0.0,0.5,True
-s9qJ7ATP7w_8,audio,1,0.5,1.0,True
-s9qJ7ATP7w_8,audio,2,1.0,1.5,True
-s9qJ7ATP7w_8,audio,3,1.5,2.0,True
-s9qJ7ATP7w_8,audio,4,2.0,2.5,True
-s9qJ7ATP7w_8,audio,5,2.5,3.0,True
-s9qJ7ATP7w_8,audio,6,3.0,3.5,True
-s9qJ7ATP7w_8,audio,7,3.5,4.0,False
-s9qJ7ATP7w_8,audio,8,4.0,4.5,False
-s9qJ7ATP7w_8,audio,9,4.5,5.0,False
-s9qJ7ATP7w_8,audio,10,5.0,5.5,False
-s9qJ7ATP7w_8,audio,11,5.5,6.0,False
-s9qJ7ATP7w_8,audio,12,6.0,6.5,False
-s9qJ7ATP7w_8,audio,13,6.5,7.0,False
-s9qJ7ATP7w_8,audio,14,7.0,7.5,False
-s9qJ7ATP7w_8,audio,15,7.5,8.0,False
-s9qJ7ATP7w_8,audio,16,8.0,8.5,False
-s9qJ7ATP7w_8,audio,17,8.5,9.0,False
-s9qJ7ATP7w_8,audio,18,9.0,9.5,False
-s9qJ7ATP7w_8,audio,19,9.5,10.0,False
-s9qJ7ATP7w_8,audio,20,10.0,10.5,False
-s9qJ7ATP7w_8,audio,21,10.5,11.0,False
-s9qJ7ATP7w_8,audio,22,11.0,11.5,False
-s9qJ7ATP7w_8,audio,23,11.5,12.0,False
-s9qJ7ATP7w_8,audio,24,12.0,12.5,False
-s9qJ7ATP7w_8,audio,25,12.5,13.0,False
-s9qJ7ATP7w_8,audio,26,13.0,13.5,False
-s9qJ7ATP7w_8,audio,27,13.5,14.0,False
-s9qJ7ATP7w_8,audio,28,14.0,14.5,False
-s9qJ7ATP7w_8,audio,29,14.5,15.0,False
-s9qJ7ATP7w_8,audio,30,15.0,15.5,False
-s9qJ7ATP7w_8,audio,31,15.5,16.0,False
-s9qJ7ATP7w_8,audio,32,16.0,16.5,False
-s9qJ7ATP7w_8,audio,33,16.5,17.0,False
-s9qJ7ATP7w_8,audio,34,17.0,17.5,False
-s9qJ7ATP7w_8,audio,35,17.5,18.0,False
-s9qJ7ATP7w_8,audio,36,18.0,18.5,False
-s9qJ7ATP7w_8,audio,37,18.5,19.0,False
-s9qJ7ATP7w_8,audio,38,19.0,19.5,False
-s9qJ7ATP7w_8,audio,39,19.5,20.0,False
-s9qJ7ATP7w_8,audio,40,20.0,20.5,False
-s9qJ7ATP7w_8,audio,41,20.5,21.0,False
-s9qJ7ATP7w_8,audio,42,21.0,21.5,False
-s9qJ7ATP7w_8,audio,43,21.5,22.0,False
-s9qJ7ATP7w_8,audio,44,22.0,22.5,False
-s9qJ7ATP7w_8,audio,45,22.5,23.0,False
-s9qJ7ATP7w_8,audio,46,23.0,23.5,False
-s9qJ7ATP7w_8,audio,47,23.5,24.0,False
-s9qJ7ATP7w_8,audio,48,24.0,24.5,False
-s9qJ7ATP7w_8,audio,49,24.5,25.0,False
-s9qJ7ATP7w_8,vision,0,0.0,0.5,True
-s9qJ7ATP7w_8,vision,1,0.5,1.0,True
-s9qJ7ATP7w_8,vision,2,1.0,1.5,True
-s9qJ7ATP7w_8,vision,3,1.5,2.0,True
-s9qJ7ATP7w_8,vision,4,2.0,2.5,True
-s9qJ7ATP7w_8,vision,5,2.5,3.0,True
-s9qJ7ATP7w_8,vision,6,3.0,3.5,True
-s9qJ7ATP7w_8,vision,7,3.5,4.0,False
-s9qJ7ATP7w_8,vision,8,4.0,4.5,False
-s9qJ7ATP7w_8,vision,9,4.5,5.0,False
-s9qJ7ATP7w_8,vision,10,5.0,5.5,False
-s9qJ7ATP7w_8,vision,11,5.5,6.0,False
-s9qJ7ATP7w_8,vision,12,6.0,6.5,False
-s9qJ7ATP7w_8,vision,13,6.5,7.0,False
-s9qJ7ATP7w_8,vision,14,7.0,7.5,False
-s9qJ7ATP7w_8,vision,15,7.5,8.0,False
-s9qJ7ATP7w_8,vision,16,8.0,8.5,False
-s9qJ7ATP7w_8,vision,17,8.5,9.0,False
-s9qJ7ATP7w_8,vision,18,9.0,9.5,False
-s9qJ7ATP7w_8,vision,19,9.5,10.0,False
-s9qJ7ATP7w_8,vision,20,10.0,10.5,False
-s9qJ7ATP7w_8,vision,21,10.5,11.0,False
-s9qJ7ATP7w_8,vision,22,11.0,11.5,False
-s9qJ7ATP7w_8,vision,23,11.5,12.0,False
-s9qJ7ATP7w_8,vision,24,12.0,12.5,False
-s9qJ7ATP7w_8,vision,25,12.5,13.0,False
-s9qJ7ATP7w_8,vision,26,13.0,13.5,False
-s9qJ7ATP7w_8,vision,27,13.5,14.0,False
-s9qJ7ATP7w_8,vision,28,14.0,14.5,False
-s9qJ7ATP7w_8,vision,29,14.5,15.0,False
-s9qJ7ATP7w_8,vision,30,15.0,15.5,False
-s9qJ7ATP7w_8,vision,31,15.5,16.0,False
-s9qJ7ATP7w_8,vision,32,16.0,16.5,False
-s9qJ7ATP7w_8,vision,33,16.5,17.0,False
-s9qJ7ATP7w_8,vision,34,17.0,17.5,False
-s9qJ7ATP7w_8,vision,35,17.5,18.0,False
-s9qJ7ATP7w_8,vision,36,18.0,18.5,False
-s9qJ7ATP7w_8,vision,37,18.5,19.0,False
-s9qJ7ATP7w_8,vision,38,19.0,19.5,False
-s9qJ7ATP7w_8,vision,39,19.5,20.0,False
-s9qJ7ATP7w_8,vision,40,20.0,20.5,False
-s9qJ7ATP7w_8,vision,41,20.5,21.0,False
-s9qJ7ATP7w_8,vision,42,21.0,21.5,False
-s9qJ7ATP7w_8,vision,43,21.5,22.0,False
-s9qJ7ATP7w_8,vision,44,22.0,22.5,False
-s9qJ7ATP7w_8,vision,45,22.5,23.0,False
-s9qJ7ATP7w_8,vision,46,23.0,23.5,False
-s9qJ7ATP7w_8,vision,47,23.5,24.0,False
-s9qJ7ATP7w_8,vision,48,24.0,24.5,False
-s9qJ7ATP7w_8,vision,49,24.5,25.0,False
-t217m2on-s_2,audio,0,0.0,0.5,True
-t217m2on-s_2,audio,1,0.5,1.0,True
-t217m2on-s_2,audio,2,1.0,1.5,True
-t217m2on-s_2,audio,3,1.5,2.0,True
-t217m2on-s_2,audio,4,2.0,2.5,True
-t217m2on-s_2,audio,5,2.5,3.0,True
-t217m2on-s_2,audio,6,3.0,3.5,True
-t217m2on-s_2,audio,7,3.5,4.0,True
-t217m2on-s_2,audio,8,4.0,4.5,True
-t217m2on-s_2,audio,9,4.5,5.0,True
-t217m2on-s_2,audio,10,5.0,5.5,True
-t217m2on-s_2,audio,11,5.5,6.0,True
-t217m2on-s_2,audio,12,6.0,6.5,False
-t217m2on-s_2,audio,13,6.5,7.0,False
-t217m2on-s_2,audio,14,7.0,7.5,False
-t217m2on-s_2,audio,15,7.5,8.0,False
-t217m2on-s_2,audio,16,8.0,8.5,False
-t217m2on-s_2,audio,17,8.5,9.0,False
-t217m2on-s_2,audio,18,9.0,9.5,False
-t217m2on-s_2,audio,19,9.5,10.0,False
-t217m2on-s_2,audio,20,10.0,10.5,False
-t217m2on-s_2,audio,21,10.5,11.0,False
-t217m2on-s_2,audio,22,11.0,11.5,False
-t217m2on-s_2,audio,23,11.5,12.0,False
-t217m2on-s_2,audio,24,12.0,12.5,False
-t217m2on-s_2,audio,25,12.5,13.0,False
-t217m2on-s_2,audio,26,13.0,13.5,False
-t217m2on-s_2,audio,27,13.5,14.0,False
-t217m2on-s_2,audio,28,14.0,14.5,False
-t217m2on-s_2,audio,29,14.5,15.0,False
-t217m2on-s_2,audio,30,15.0,15.5,False
-t217m2on-s_2,audio,31,15.5,16.0,False
-t217m2on-s_2,audio,32,16.0,16.5,False
-t217m2on-s_2,audio,33,16.5,17.0,False
-t217m2on-s_2,audio,34,17.0,17.5,False
-t217m2on-s_2,audio,35,17.5,18.0,False
-t217m2on-s_2,audio,36,18.0,18.5,False
-t217m2on-s_2,audio,37,18.5,19.0,False
-t217m2on-s_2,audio,38,19.0,19.5,False
-t217m2on-s_2,audio,39,19.5,20.0,False
-t217m2on-s_2,audio,40,20.0,20.5,False
-t217m2on-s_2,audio,41,20.5,21.0,False
-t217m2on-s_2,audio,42,21.0,21.5,False
-t217m2on-s_2,audio,43,21.5,22.0,False
-t217m2on-s_2,audio,44,22.0,22.5,False
-t217m2on-s_2,audio,45,22.5,23.0,False
-t217m2on-s_2,audio,46,23.0,23.5,False
-t217m2on-s_2,audio,47,23.5,24.0,False
-t217m2on-s_2,audio,48,24.0,24.5,False
-t217m2on-s_2,audio,49,24.5,25.0,False
-t217m2on-s_2,vision,0,0.0,0.5,True
-t217m2on-s_2,vision,1,0.5,1.0,True
-t217m2on-s_2,vision,2,1.0,1.5,True
-t217m2on-s_2,vision,3,1.5,2.0,True
-t217m2on-s_2,vision,4,2.0,2.5,True
-t217m2on-s_2,vision,5,2.5,3.0,True
-t217m2on-s_2,vision,6,3.0,3.5,True
-t217m2on-s_2,vision,7,3.5,4.0,True
-t217m2on-s_2,vision,8,4.0,4.5,True
-t217m2on-s_2,vision,9,4.5,5.0,True
-t217m2on-s_2,vision,10,5.0,5.5,True
-t217m2on-s_2,vision,11,5.5,6.0,True
-t217m2on-s_2,vision,12,6.0,6.5,False
-t217m2on-s_2,vision,13,6.5,7.0,False
-t217m2on-s_2,vision,14,7.0,7.5,False
-t217m2on-s_2,vision,15,7.5,8.0,False
-t217m2on-s_2,vision,16,8.0,8.5,False
-t217m2on-s_2,vision,17,8.5,9.0,False
-t217m2on-s_2,vision,18,9.0,9.5,False
-t217m2on-s_2,vision,19,9.5,10.0,False
-t217m2on-s_2,vision,20,10.0,10.5,False
-t217m2on-s_2,vision,21,10.5,11.0,False
-t217m2on-s_2,vision,22,11.0,11.5,False
-t217m2on-s_2,vision,23,11.5,12.0,False
-t217m2on-s_2,vision,24,12.0,12.5,False
-t217m2on-s_2,vision,25,12.5,13.0,False
-t217m2on-s_2,vision,26,13.0,13.5,False
-t217m2on-s_2,vision,27,13.5,14.0,False
-t217m2on-s_2,vision,28,14.0,14.5,False
-t217m2on-s_2,vision,29,14.5,15.0,False
-t217m2on-s_2,vision,30,15.0,15.5,False
-t217m2on-s_2,vision,31,15.5,16.0,False
-t217m2on-s_2,vision,32,16.0,16.5,False
-t217m2on-s_2,vision,33,16.5,17.0,False
-t217m2on-s_2,vision,34,17.0,17.5,False
-t217m2on-s_2,vision,35,17.5,18.0,False
-t217m2on-s_2,vision,36,18.0,18.5,False
-t217m2on-s_2,vision,37,18.5,19.0,False
-t217m2on-s_2,vision,38,19.0,19.5,False
-t217m2on-s_2,vision,39,19.5,20.0,False
-t217m2on-s_2,vision,40,20.0,20.5,False
-t217m2on-s_2,vision,41,20.5,21.0,False
-t217m2on-s_2,vision,42,21.0,21.5,False
-t217m2on-s_2,vision,43,21.5,22.0,False
-t217m2on-s_2,vision,44,22.0,22.5,False
-t217m2on-s_2,vision,45,22.5,23.0,False
-t217m2on-s_2,vision,46,23.0,23.5,False
-t217m2on-s_2,vision,47,23.5,24.0,False
-t217m2on-s_2,vision,48,24.0,24.5,False
-t217m2on-s_2,vision,49,24.5,25.0,False
-t217m2on-s_7,audio,0,0.0,0.5,True
-t217m2on-s_7,audio,1,0.5,1.0,True
-t217m2on-s_7,audio,2,1.0,1.5,True
-t217m2on-s_7,audio,3,1.5,2.0,True
-t217m2on-s_7,audio,4,2.0,2.5,True
-t217m2on-s_7,audio,5,2.5,3.0,True
-t217m2on-s_7,audio,6,3.0,3.5,True
-t217m2on-s_7,audio,7,3.5,4.0,True
-t217m2on-s_7,audio,8,4.0,4.5,True
-t217m2on-s_7,audio,9,4.5,5.0,True
-t217m2on-s_7,audio,10,5.0,5.5,True
-t217m2on-s_7,audio,11,5.5,6.0,True
-t217m2on-s_7,audio,12,6.0,6.5,True
-t217m2on-s_7,audio,13,6.5,7.0,True
-t217m2on-s_7,audio,14,7.0,7.5,True
-t217m2on-s_7,audio,15,7.5,8.0,True
-t217m2on-s_7,audio,16,8.0,8.5,True
-t217m2on-s_7,audio,17,8.5,9.0,True
-t217m2on-s_7,audio,18,9.0,9.5,True
-t217m2on-s_7,audio,19,9.5,10.0,True
-t217m2on-s_7,audio,20,10.0,10.5,True
-t217m2on-s_7,audio,21,10.5,11.0,True
